pickup_location_id,pickup_latitude,pickup_longitude
932,40.73601151,-74.00154114
933,40.77075958,-73.95078278
934,40.77231979,-73.98631287
935,40.77655029,-73.95272064
936,40.7557373,-73.97724152
937,40.75166321,-73.97088623
938,40.73241043,-73.99916077
939,40.73828125,-74.00817871
940,40.78960037,-73.94831848
941,40.75350189,-73.9851532
942,40.77793121,-73.94957733
943,40.77481079,-73.98069763
944,40.70223999,-74.01274109
945,40.77954865,-73.97733307
946,40.77637863,-73.9831543
947,40.78636551,-73.97235107
948,40.72490692,-73.98431396
949,40.75894165,-73.99389648
950,40.78187943,-73.95180511
951,40.78410339,-73.95220947
952,40.76499939,-73.97409058
953,40.7531662,-73.99649811
954,40.73070145,-73.98061371
955,40.77949905,-73.94463348
956,40.78316116,-73.95285034
957,40.78160095,-73.96038055
958,40.77993011,-73.95018768
959,40.76961899,-73.96038818
960,40.72504044,-74.00759888
961,40.75078964,-73.97628784
962,40.77000046,-73.86344147
963,40.74449921,-73.97599792
964,40.73202896,-73.99211884
965,40.73321152,-74.00010681
966,40.78253937,-73.95736694
967,40.7851181,-73.95156097
968,40.76808929,-73.98216248
969,40.79218292,-73.96443939
970,40.75431824,-73.96585846
971,40.77162933,-73.95101166
972,40.76675034,-73.98690796
973,40.73477936,-73.98603058
974,40.74224091,-73.97788239
975,40.74808884,-73.98080444
976,40.75577927,-73.99041748
977,40.76296616,-73.96195221
978,40.76781082,-73.96643066
979,40.7793808,-73.95803833
980,40.75613022,-73.97668457
981,40.77103043,-73.86328888
982,40.74604034,-73.99787903
983,40.75122452,-73.99397278
984,40.75763702,-73.97192383
985,40.71691132,-74.00431824
986,40.7480278,-73.99642181
987,40.76598358,-73.96346283
988,40.68333817,-73.99771118
989,40.74954987,-73.99151611
990,40.77758789,-73.94322205
991,40.78360367,-73.95257568
992,40.7466011,-73.91816711
993,40.74351883,-73.91972351
994,40.75528336,-73.99114227
995,40.75577927,-73.99806976
996,40.72797012,-73.99347687
997,40.76845169,-73.98532104
998,40.68429565,-73.99210358
999,40.75191116,-73.97501373
1000,40.73922348,-73.98034668
1001,40.77939606,-73.95556641
1002,40.77442932,-73.95935822
1003,40.78274918,-73.94815826
1004,40.75407028,-73.97829437
1005,40.7901001,-73.97651672
1006,40.75016022,-73.9914093
1007,40.75791168,-73.98587799
1008,40.64511108,-73.78099823
1009,40.77335358,-73.98928833
1010,40.77262878,-73.9465332
1011,40.72546005,-73.99003601
1012,40.74575043,-74.00550842
1013,40.69649887,-73.99514771
1014,40.64477158,-73.7820282
1015,40.75909042,-73.98649597
1016,40.76580811,-73.92645264
1017,40.74695206,-73.98995209
1018,40.78179169,-73.95391846
1019,40.73809814,-73.99649048
1020,40.7375412,-74.00647736
1021,40.7620697,-73.97872162
1022,40.76465988,-73.97997284
1023,40.7040062,-74.00695038
1024,40.74940872,-73.99134064
1025,40.77642059,-73.98989868
1026,40.76700974,-73.9539032
1027,40.74694061,-73.99349976
1028,40.70667648,-74.01596832
1029,40.75968552,-73.98029327
1030,40.75071716,-73.99452972
1031,40.75796127,-73.97231293
1032,40.76229095,-73.96595764
1033,40.78125381,-73.9489975
1034,40.77705765,-73.95237732
1035,40.7546196,-73.98391724
1036,40.7179985,-74.01483154
1037,40.75078201,-73.97698975
1038,40.75215912,-74.0045929
1039,40.72132111,-74.00842285
1040,40.78140259,-73.94903564
1041,40.78694153,-73.97786713
1042,40.77470779,-73.97701263
1043,40.75582886,-73.99072266
1044,40.74394608,-73.99940491
1045,40.78172302,-73.97934723
1046,40.75535965,-73.96817017
1047,40.76649475,-73.98682404
1048,40.78435898,-73.94985199
1049,40.77684784,-73.94937134
1050,40.75566864,-73.99093628
1051,40.76379776,-73.97113037
1052,40.76044464,-73.98456573
1053,40.76041412,-74.00295258
1054,40.7827301,-73.94815063
1055,40.7467308,-73.98178101
1056,40.78821182,-73.9682312
1057,40.73245239,-74.00786591
1058,40.74978256,-73.99169922
1059,40.73553848,-73.99822235
1060,40.71551514,-74.00757599
1061,40.75701904,-73.96949768
1062,40.778759,-73.98661804
1063,40.68892288,-73.99716949
1064,40.68420792,-73.99720001
1065,40.76340103,-73.96927643
1066,40.76316071,-73.96273041
1067,40.75582123,-73.98961639
1068,40.7439537,-73.99138641
1069,40.75162888,-73.99385071
1070,40.73572159,-73.99276733
1071,40.73392105,-73.98060608
1072,40.76810074,-73.98971558
1073,40.71934128,-74.01036835
1074,40.74510956,-73.97844696
1075,40.75960922,-73.98589325
1076,40.71803284,-74.00574493
1077,40.75545502,-73.98390198
1078,40.76781082,-73.96202087
1079,40.79161072,-73.96411896
1080,40.75587845,-73.97692871
1081,40.76327133,-73.96974945
1082,40.64638901,-73.78357697
1083,40.76845932,-73.95781708
1084,40.78059006,-73.95480347
1085,40.72475815,-74.00760651
1086,40.77210999,-73.97904968
1087,40.76559448,-73.96776581
1088,40.76470947,-73.9614563
1089,40.80021286,-73.95482635
1090,40.82553101,-73.95124054
1091,40.74682999,-73.98996735
1092,40.74702835,-73.99723816
1093,40.75699997,-73.97001648
1094,40.70375061,-74.0071106
1095,40.74995041,-73.99146271
1096,40.75574875,-73.97718811
1097,40.73102188,-74.00800323
1098,40.70184708,-73.98963928
1099,40.76103973,-73.98287964
1100,40.80895996,-73.95214844
1101,40.78738022,-73.95451355
1102,40.75574875,-73.9907074
1103,40.74129105,-73.99809265
1104,40.72378159,-73.99544525
1105,40.81589127,-73.93969727
1106,40.74911118,-73.99189758
1107,40.74443054,-73.97913361
1108,40.64677048,-73.79016113
1109,40.77902985,-73.9543457
1110,40.7701149,-73.9916153
1111,40.77561188,-73.95046997
1112,40.75363922,-73.97702789
1113,40.75001907,-73.9914093
1114,40.74354172,-73.97705078
1115,40.75046921,-73.97573853
1116,40.71932602,-73.99985504
1117,40.7502861,-74.0022049
1118,40.73054123,-73.9905014
1119,40.74198914,-73.99075317
1120,40.76409531,-73.95851135
1121,40.77269363,-73.95384216
1122,40.77211761,-73.95294189
1123,40.76880264,-73.95475769
1124,40.81388855,-73.9369278
1125,40.76602936,-73.99108887
1126,40.64669037,-73.79000854
1127,40.77842712,-73.94536591
1128,40.78961945,-73.96627808
1129,40.74990082,-73.99159241
1130,40.78182602,-73.95194244
1131,40.76925659,-73.98215485
1132,40.78432083,-73.98108673
1133,40.75477982,-73.96614838
1134,40.70228958,-74.01252747
1135,40.74000549,-73.99173737
1136,40.76992035,-73.86328888
1137,40.77420044,-73.98899078
1138,40.75368118,-73.97714233
1139,40.75120163,-73.99407196
1140,40.75998688,-73.96682739
1141,40.78036118,-73.98415375
1142,40.72709274,-74.00036621
1143,40.77539825,-73.97662354
1144,40.76758194,-73.98234558
1145,40.75008011,-73.97493744
1146,40.76976395,-73.86396027
1147,40.74861145,-73.98828125
1148,40.74561691,-73.99385071
1149,40.73424911,-73.99558258
1150,40.73851013,-73.99595642
1151,40.69429016,-73.99237823
1152,40.77292252,-73.95832825
1153,40.77933121,-73.98802948
1154,40.75579071,-73.99069977
1155,40.77978897,-73.94715881
1156,40.77566147,-73.94656372
1157,40.75310135,-73.9787674
1158,40.73902512,-74.00315857
1159,40.77303696,-73.96447754
1160,40.74105835,-73.98577881
1161,40.70801163,-74.00382233
1162,40.76720428,-73.96250916
1163,40.75581741,-73.99077606
1164,40.76419067,-73.9668045
1165,40.76124954,-73.97166443
1166,40.70690155,-74.00713348
1167,40.75574112,-73.99107361
1168,40.64464188,-73.78189087
1169,40.73829651,-74.00405884
1170,40.74975967,-73.99134064
1171,40.80150986,-73.96121979
1172,40.7351799,-73.99382782
1173,40.7835083,-73.95269012
1174,40.79090881,-73.97473907
1175,40.73562241,-74.00178528
1176,40.74821854,-73.9890213
1177,40.74999619,-73.99136353
1178,40.75313187,-73.96672058
1179,40.73871613,-73.99468994
1180,40.7573967,-73.96707916
1181,40.73624039,-73.9849472
1182,40.7958107,-73.93863678
1183,40.77030945,-73.99141693
1184,40.75463867,-73.9954071
1185,40.73402023,-74.00853729
1186,40.76768112,-73.96842957
1187,40.74974823,-73.99134827
1188,40.76041794,-74.00291443
1189,40.74637985,-73.97257233
1190,40.75469971,-73.97905731
1191,40.81066513,-73.96233368
1192,40.74708176,-73.9835434
1193,40.80328369,-73.95631409
1194,40.77473068,-73.98033142
1195,40.77314377,-73.94924164
1196,40.74514008,-73.99491119
1197,40.78052521,-73.94903564
1198,40.76881027,-73.98512268
1199,40.69241333,-73.99106598
1200,40.7090416,-74.01522827
1201,40.73469925,-73.98609161
1202,40.7449379,-74.00251007
1203,40.64662933,-73.78977966
1204,40.7614975,-74.00016785
1205,40.76013947,-73.9865799
1206,40.75001907,-73.99133301
1207,40.77901077,-73.94664001
1208,40.76189804,-73.98252869
1209,40.74717712,-73.97190857
1210,40.7741127,-73.95133972
1211,40.7924118,-73.97332764
1212,40.79537582,-73.97312927
1213,40.74564362,-73.92208862
1214,40.77109909,-73.95063782
1215,40.77312851,-73.95806122
1216,40.76963425,-73.86392975
1217,40.79201126,-73.97380066
1218,40.76550674,-73.96038055
1219,40.75099182,-73.98428345
1220,40.75640106,-73.98195648
1221,40.80234909,-73.93399048
1222,40.77614975,-73.96219635
1223,40.78036118,-73.94779968
1224,40.78134537,-73.95649719
1225,40.78359985,-73.97998047
1226,40.73881531,-73.99980164
1227,40.75949097,-73.96221161
1228,40.73065186,-73.98316193
1229,40.78682327,-73.96832275
1230,40.76594162,-73.98509216
1231,40.77389908,-73.98149109
1232,40.7675209,-73.95292664
1233,40.77526093,-73.96341705
1234,40.75,-73.9916153
1235,40.77373123,-73.8707962
1236,40.76548386,-73.96376801
1237,40.75329971,-73.9727478
1238,40.73173904,-73.98561859
1239,40.74396896,-73.99575806
1240,40.76992416,-73.95491028
1241,40.74348831,-73.98796844
1242,40.74026871,-73.98415375
1243,40.73180008,-74.00081635
1244,40.79589844,-73.97077179
1245,40.78244019,-73.94842529
1246,40.73540115,-73.99249268
1247,40.77329254,-73.96011353
1248,40.73057175,-73.99230194
1249,40.74944687,-73.98802948
1250,40.68785095,-73.9868927
1251,40.73809814,-73.9805603
1252,40.78147888,-73.94605255
1253,40.74988937,-73.99150848
1254,40.61954117,-74.01075745
1255,40.75373077,-73.97711945
1256,40.76234818,-73.98815918
1257,40.7517662,-73.97522736
1258,40.76844406,-73.98480225
1259,40.72898102,-73.97705078
1260,40.72254181,-73.98863983
1261,40.76873016,-73.95536041
1262,40.72344208,-73.9905777
1263,40.73491669,-74.00217438
1264,40.72395325,-74.0045929
1265,40.8108139,-73.95820618
1266,40.76788712,-73.96400452
1267,40.75830841,-73.97071838
1268,40.74959946,-73.9914093
1269,40.75794983,-73.92857361
1270,40.76536942,-73.9913559
1271,40.73992157,-73.99485016
1272,40.78480911,-73.9516983
1273,40.76393127,-73.90196228
1274,40.79277039,-73.96770477
1275,40.76998138,-73.86342621
1276,40.74922943,-73.991745
1277,40.76715088,-73.98651123
1278,40.71667099,-74.01300812
1279,40.7849884,-73.95792389
1280,40.7355957,-73.97943115
1281,40.74419022,-73.92501831
1282,40.70256042,-73.96517944
1283,40.75267029,-73.97833252
1284,40.77006149,-73.86391449
1285,40.74343109,-73.98813629
1286,40.76551819,-73.98078156
1287,40.76631546,-73.97914886
1288,40.75574112,-73.9907608
1289,40.75613022,-73.98970032
1290,40.73297119,-73.99619293
1291,40.74972153,-73.99169922
1292,40.75518036,-73.97258759
1293,40.7514534,-73.97662354
1294,40.76645279,-73.99057007
1295,40.7689209,-73.96125031
1296,40.80290604,-73.95658112
1297,40.7413063,-74.00113678
1298,40.75018311,-73.99469757
1299,40.71525955,-74.01612854
1300,40.78299332,-73.97848511
1301,40.78088379,-73.95505524
1302,40.72402954,-73.9984436
1303,40.74631882,-73.97998047
1304,40.75764084,-73.98582458
1305,40.80057907,-73.96945953
1306,40.79897308,-73.96881866
1307,40.75992966,-73.98975372
1308,40.7594986,-73.97855377
1309,40.69223022,-73.99343872
1310,40.72558594,-74.00569916
1311,40.79140472,-73.97589111
1312,40.75204086,-73.97559357
1313,40.7329216,-73.99597931
1314,40.7827301,-73.95316315
1315,40.76667023,-73.9630127
1316,40.75045013,-73.97403717
1317,40.74911118,-73.98178864
1318,40.76390457,-73.96447754
1319,40.72238159,-73.98873138
1320,40.74313736,-73.99996948
1321,40.70574951,-74.01701355
1322,40.75399017,-73.97683716
1323,40.64477921,-73.78212738
1324,40.76689148,-73.96253204
1325,40.77770996,-73.9487915
1326,40.76559067,-73.97627258
1327,40.76311111,-73.97808075
1328,40.78221512,-73.95161438
1329,40.73736572,-73.98123932
1330,40.77537918,-73.95645142
1331,40.77402878,-73.8744278
1332,40.75104141,-73.9941864
1333,40.73020172,-73.98348999
1334,40.74403,-73.98358917
1335,40.7567215,-73.99014282
1336,40.77809525,-73.95859528
1337,40.71664047,-74.01091003
1338,40.73244095,-73.98108673
1339,40.75053024,-73.90016937
1340,40.75680161,-73.9716568
1341,40.7755394,-73.90969849
1342,40.77922058,-73.98827362
1343,40.75971603,-73.98031616
1344,40.75074005,-74.00198364
1345,40.77095032,-73.98838806
1346,40.76521683,-73.97665405
1347,40.73622513,-74.00775146
1348,40.7650795,-73.9645462
1349,40.72566986,-74.0038681
1350,40.75595856,-73.96788788
1351,40.76668167,-73.96327209
1352,40.6464119,-73.78359985
1353,40.77941132,-73.95774078
1354,40.76218414,-73.96000671
1355,40.74986649,-73.97234344
1356,40.71410751,-74.00629425
1357,40.75635147,-73.98990631
1358,40.7551918,-73.96514893
1359,40.72587967,-73.99472046
1360,40.72665024,-73.983078
1361,40.73519897,-73.985672
1362,40.77402878,-73.96473694
1363,40.75138474,-73.99393463
1364,40.78395081,-73.94734192
1365,40.79680634,-73.94710541
1366,40.7259903,-74.00747681
1367,40.71435165,-74.01564789
1368,40.7414856,-73.99533844
1369,40.72240829,-73.9970932
1370,40.74515915,-74.00237274
1371,40.73677826,-73.97856903
1372,40.74572372,-73.99061584
1373,40.75749588,-73.96721649
1374,40.75019836,-73.99179077
1375,40.7715416,-73.94888306
1376,40.78039169,-73.97660065
1377,40.76998138,-73.86325073
1378,40.73962021,-73.98677826
1379,40.77585602,-73.98241425
1380,40.74223328,-73.98065186
1381,40.76705933,-73.9540329
1382,40.7551918,-73.99504089
1383,40.67821121,-74.00016785
1384,40.76364899,-73.95903778
1385,40.80751038,-73.95323181
1386,40.77791977,-73.95877075
1387,40.72280121,-74.00814056
1388,40.77565765,-73.98023987
1389,40.77717972,-73.95502472
1390,40.77656555,-73.95269012
1391,40.64530945,-73.77687073
1392,40.77045822,-73.98194122
1393,40.7840538,-73.95285034
1394,40.68098831,-73.99880219
1395,40.74087143,-73.98161316
1396,40.80525589,-73.96162415
1397,40.75463104,-73.98806763
1398,40.75049973,-73.97909546
1399,40.74729156,-74.00126648
1400,40.75635147,-73.9901123
1401,40.76972198,-73.86391449
1402,40.75636673,-73.9901886
1403,40.75096893,-73.97186279
1404,40.77305984,-73.96027374
1405,40.74642944,-73.9715271
1406,40.77652359,-73.97650909
1407,40.64638519,-73.78979492
1408,40.75032043,-73.97373962
1409,40.76932144,-73.95194244
1410,40.77610016,-73.94744873
1411,40.73264313,-73.97689819
1412,40.819561,-73.90184784
1413,40.79516983,-73.97167206
1414,40.75551987,-73.96520996
1415,40.77359009,-73.98171997
1416,40.74849319,-73.98012543
1417,40.76328659,-73.98086548
1418,40.76390076,-73.95597076
1419,40.74154282,-73.90277863
1420,40.74742889,-73.9932785
1421,40.73065948,-73.98079681
1422,40.73495102,-73.98000336
1423,40.75308609,-73.97491455
1424,40.73685074,-73.99311066
1425,40.75682068,-73.99260712
1426,40.76166916,-73.96363831
1427,40.75516129,-73.98378754
1428,40.80267334,-73.96794891
1429,40.72771835,-73.99330902
1430,40.7746315,-73.95381927
1431,40.74429321,-73.97322845
1432,40.78615189,-73.96865845
1433,40.77056122,-73.94830322
1434,40.74808121,-73.97846222
1435,40.74729156,-73.93831635
1436,40.70222092,-73.98770142
1437,40.75032043,-73.97413635
1438,40.77210999,-73.99012756
1439,40.74023056,-73.98220825
1440,40.74807358,-73.98043823
1441,40.77793121,-73.9477005
1442,40.75605011,-73.97678375
1443,40.77889633,-73.95596313
1444,40.80297089,-73.95639801
1445,40.73374176,-73.99943542
1446,40.76548004,-73.96777344
1447,40.70491409,-74.00777435
1448,40.74853134,-73.98946381
1449,40.75554657,-73.99110413
1450,40.6468811,-73.79000854
1451,40.73394012,-73.986763
1452,40.76350403,-73.96740723
1453,40.77320862,-73.98195648
1454,40.76744843,-73.95359039
1455,40.75356674,-73.97505951
1456,40.70993805,-74.00162506
1457,40.75032043,-73.97396088
1458,40.76277924,-73.96790314
1459,40.77254105,-73.96063995
1460,40.77223969,-73.98253632
1461,40.76957703,-73.86367798
1462,40.79072571,-73.97478485
1463,40.77238846,-73.94966888
1464,40.72966003,-73.98686218
1465,40.75019836,-73.99143219
1466,40.76814651,-73.96794128
1467,40.72093964,-73.98146057
1468,40.79558945,-73.97097778
1469,40.71598816,-74.01483917
1470,40.78108978,-73.95178986
1471,40.80247498,-73.95681763
1472,40.76391983,-73.9956131
1473,40.7748642,-73.96315765
1474,40.72868347,-74.00013733
1475,40.77280045,-73.94763184
1476,40.75217056,-73.98558044
1477,40.75655746,-73.97613525
1478,40.75588226,-73.9724884
1479,40.76113129,-74.00003052
1480,40.77666092,-73.94669342
1481,40.64662933,-73.78959656
1482,40.72879028,-73.99239349
1483,40.75870895,-73.99359131
1484,40.73043823,-74.00679779
1485,40.78931427,-73.97558594
1486,40.74850082,-73.97619629
1487,40.75130844,-73.99407959
1488,40.78152084,-73.94915009
1489,40.76495361,-73.96414185
1490,40.76728058,-73.96067047
1491,40.77518082,-73.98206329
1492,40.71511841,-74.00144196
1493,40.70952225,-74.01664734
1494,40.64670181,-73.77913666
1495,40.71093369,-74.01579285
1496,40.74441147,-74.00414276
1497,40.68439865,-73.99716949
1498,40.74578094,-73.97801208
1499,40.78419113,-73.95024872
1500,40.7391777,-73.98930359
1501,40.75542831,-73.97566986
1502,40.77740097,-73.95713043
1503,40.77638626,-73.98792267
1504,40.77209854,-73.9899292
1505,40.73543167,-74.00186157
1506,40.74592972,-73.97808075
1507,40.70780182,-74.00647736
1508,40.78371811,-73.94876099
1509,40.76722717,-73.98638153
1510,40.76520157,-73.97020721
1511,40.75845718,-73.98452759
1512,40.7555809,-73.99089813
1513,40.71338654,-74.00357819
1514,40.81618118,-73.95429993
1515,40.75281143,-73.97811127
1516,40.7623291,-73.97891998
1517,40.77590561,-73.95096588
1518,40.68302155,-73.99791718
1519,40.74895859,-73.97978973
1520,40.74753571,-73.97251129
1521,40.73291016,-73.97519684
1522,40.74798584,-74.00022125
1523,40.78650284,-73.97789001
1524,40.72949219,-73.97827911
1525,40.77571106,-73.95883179
1526,40.75720978,-73.99365234
1527,40.70391846,-74.00849915
1528,40.77000046,-73.86342621
1529,40.66379166,-73.99443054
1530,40.75247574,-73.97332001
1531,40.76317978,-73.96292877
1532,40.74502945,-73.99510193
1533,40.68229294,-73.99821472
1534,40.72888184,-74.00270081
1535,40.78395844,-73.95020294
1536,40.77407837,-73.95135498
1537,40.72998428,-73.99234009
1538,40.74005127,-73.9908905
1539,40.72158051,-73.98899841
1540,40.78282166,-73.95108032
1541,40.74816895,-73.99255371
1542,40.71799088,-74.01468658
1543,40.7651062,-73.91408539
1544,40.79199982,-73.97392273
1545,40.7547493,-73.96376801
1546,40.76968002,-73.96050262
1547,40.78308105,-73.97817993
